timestamp,text,like_count,reply_count,author,trailer_id,sentiment_score,datetime,used_for_model,used_for_visualization
2016-02-15T20:38:21,YEEEEEEEEEEEEEEEEEES,1,0,India Melanin,Gvq6cMtT5nA,0.0,2016-02-15 20:38:21,True,True
2016-02-15T20:43:27,I cannot wait for this movie! It is going to be epic!,1,0,Carol Luongo,Gvq6cMtT5nA,0.125,2016-02-15 20:43:27,True,True
2016-02-15T21:26:28,"What is up with this movie? This isn't tomorrow land, what's with this technology that was never in the book?",1,0,Lorena Isabel,Gvq6cMtT5nA,0.0,2016-02-15 21:26:28,True,True
2016-02-15T21:30:34,OKAY BUT THIS LOOOKS GREAT I WAS SO SCARED SINCE THE INSURGENT... Thing.. BUT THIS IS AWESOME OKAY BYE IMMA DIE IN A CORNER,0,0,When our dreams come true Directioners,Gvq6cMtT5nA,0.7,2016-02-15 21:30:34,True,True
2016-02-15T21:41:12,This is looking amazing,0,0,Sofia Porzio,Gvq6cMtT5nA,0.6000000000000001,2016-02-15 21:41:12,True,True
2016-02-15T23:09:21,fourtris sperm everywere,4,1,maya!,Gvq6cMtT5nA,0.0,2016-02-15 23:09:21,True,True
2016-02-15T23:18:12,I hear tris thought the final movie was breathtaking.,0,0,Theface ofawsomeness,Gvq6cMtT5nA,0.5,2016-02-15 23:18:12,True,True
2016-02-15T23:22:01,"they can't kill her, at least not in the movie.. DON'T KILL HER I CAN'T GO THROUGH THIS AGAIN",0,0,stepsis,Gvq6cMtT5nA,-0.3,2016-02-15 23:22:01,True,True
2016-02-16T01:48:41,YASSSSSSSSSSS,0,0,Nesrin Dakhil,Gvq6cMtT5nA,0.0,2016-02-16 01:48:41,True,True
2016-02-16T01:48:56,Hes called four because he has four fears,0,0,Nesrin Dakhil,Gvq6cMtT5nA,0.0,2016-02-16 01:48:56,True,True
2016-02-16T02:10:00,"This makes me wanna cry. I mean the book ending just i can't even, I cried 3days straight...",0,0,Alannah Watson,Gvq6cMtT5nA,-0.056249999999999994,2016-02-16 02:10:00,True,True
2016-02-16T02:54:50,!!!!! they used one of porter robinson's songs !!!! hhhhh omg <3,0,0,pizzas.,Gvq6cMtT5nA,1.0,2016-02-16 02:54:50,True,True
2016-02-16T03:05:50,Porter Robinson 💙,0,0,Ethan Cole,Gvq6cMtT5nA,0.0,2016-02-16 03:05:50,True,True
2016-02-16T03:55:54,#worlds is taking over,0,0,the life of amox,Gvq6cMtT5nA,0.0,2016-02-16 03:55:54,True,True
